ArtistName,ArtistUniqueID ,ArtistNationality,ArtistGender,ArtistRace,ArtistEthnicity,TitleofWork,EditionNumber,YearofPublication,PartinText,ChapterTitle,StartDateofWork,EndDateofWork,Circa,Medium,HeightofActualWork(in),HeightofActualWork(cm),WidthofActualWork(in),WidthofActualWork(cm),HeightofWorkinJanson(in inches),HeightofWorkinJanson(cm),WidthofWorkinJanson(in),WidthofWorkinJanson(cm),LengthofText(in),LengthofText(cm),WidthofText(in),WidthofText(cm),AreaActualWork(cm^2),AreaWorkinJanson(cm^2),AreaTextinJanson(cm^2),AreaRatioWork/Figure,WorkinTextinColor,LocationasCataloguedinJanson,,,,,
Peter Henry Emerson,197,British,Male,White,Not Hispanic or Latinx,Poling the Marsh Hay,7,2007,4,"Progress and Its Discontents: Post-Impressionism, Symbolism, and Art Nouveau",1886,1886,0,Platinum print,N/A,#VALUE!,N/A,#VALUE!,4.25,10.795,5.25,13.335,5,12.7,3.5,8.89,#VALUE!,143.951325,112.903,#VALUE!,0,"Gernsheim Collection. Harry Ranson Humanities Research Center, University of Texas, Austin",,,,,
Peter Henry Emerson,197,British,Male,White,Not Hispanic or Latinx,Poling the Marsh Hay,8,2011,4,"Progress and Its Discontents: Post-Impressionism, Symbolism, and Art Nouveau",1886,1886,0,Platinum print  ,N/A,#VALUE!,N/A,#VALUE!,4.25,10.795,5.25,13.335,5,12.7,3.5,8.89,#VALUE!,143.951325,112.903,#VALUE!,0,"Gernsheim Collection. Harry Ransom Humanitites Research Center, University of Texas, Austin, TX, US",,,,,
Philipp Otto Runge,198,German,Male,White,Not Hispanic or Latinx,Morning,5,1995,4,Neoclassicism and Romanticism,1808,1808,0,Oil on canvas,42.875,108.9025,33.375,84.7725,4.5,11.43,3.5,8.89,7.25,18.415,3.5,8.89,9231.937181,101.6127,163.70935,90.85416667,1,"Kunsthalle, Hamburg, Germany",,,,,
Philipp Otto Runge,198,German,Male,White,Not Hispanic or Latinx,Morning  ,6,2001,4,Neoclassicism and Romanticism,1808,1808,0,Oil on canvas,42.875,108.9025,33.625,85.4075,4.5,11.43,3.5,8.89,7,17.78,3.5,8.89,9301.090269,101.6127,158.0642,91.53472222,1,"Kunsthalle, Hamburg, Germany",,,,,
Pierre Puvis de Chavannes,199,French,Male,White,Not Hispanic or Latinx,The Sacred Grove,4,1991,4,Post-Impressionism ,1883,1889,1,"Painting cycle, grand staircase",N/A,#VALUE!,N/A,#VALUE!,4,10.16,5.0625,12.85875,5,12.7,3.5,8.89,#VALUE!,130.6449,112.903,#VALUE!,1,"Musée des Beaux-Arts, Lyons, France",,,,,
Pierre Puvis de Chavannes,199,French,Male,White,Not Hispanic or Latinx,The Sacred Grove; Vision of Antiquity; Christian Inspiration,5,1995,4,"Post-Impressionism, Symbolism, and Art Nouveau",1883,1889,1,"Painting cycle, grand staircase",N/A,#VALUE!,N/A,#VALUE!,4,10.16,5.125,13.0175,5,12.7,3.5,8.89,#VALUE!,132.2578,112.903,#VALUE!,1,"Musée des Beaux Arts, Lyons, France",,,,,
Pierre Puvis de Chavannes,199,French,Male,White,Not Hispanic or Latinx,The Sacred Grove,6,2001,4,"Post-Impressionism, Symbolism, and Art Nouveau",1883,1884,1,"Painting cycle, Grand Staircase",N/A,#VALUE!,N/A,#VALUE!,4,10.16,5.125,13.0175,4.5,11.43,3.5,8.89,#VALUE!,132.2578,101.6127,#VALUE!,1,"Musée des Beaux-Arts, Lyons, France",,,,,
Pierre Puvis de Chavannes,199,French,Male,White,Not Hispanic or Latinx,The Sacred Grove,7,2007,4,"Progress and Its Discontents: Post-Impressionism, Symbolism, and Art Nouveau",1884,1884,0,Oil on canvas,36.5,92.71,84.5,214.63,2.875,7.3025,6.5,16.51,4,10.16,3.5,8.89,19898.3473,120.564275,90.3224,165.0434783,1,"The Art Institute of Chicago, Chicago, IL, US",,,,,
Pierre Puvis de Chavannes,199,French,Male,White,Not Hispanic or Latinx,"The Sacred Grove, Beloved of the Arts and Muses",8,2011,4,"Progress and Its Discontents: Post-Impressionism, Symbolism, and Art Nouveau",1884,1884,0,Oil on canvas,36.5,92.71,84.5,214.63,2.75,6.985,6.5,16.51,3,7.62,3.5,8.89,19898.3473,115.32235,67.7418,172.5454545,1,"The Art Institute of Chicago, Chicago, IL, US",,,,,
Pierre-Étienne-Théodore Rousseau,200,French,Male,White,Not Hispanic or Latinx,A Meadow Bordered by Trees,4,1991,4,Neoclassicism and Romanticism,1840,1845,1,Oil on panel,18.375,46.6725,24.375,61.9125,4.625,11.7475,7.125,18.0975,2.5,6.35,3.5,8.89,2889.611156,212.6003813,56.4515,13.59174964,1,"The Metropolitan Museum of Art, New York, NY, US",,,,,
Pierre-Étienne-Théodore Rousseau,200,French,Male,White,Not Hispanic or Latinx,A Meadow Bordered by Trees,5,1995,4,Neoclassicism and Romanticism,1840,1845,1,Oil on panel,16.375,41.5925,24.375,61.9125,4.5,11.43,7.125,18.0975,2.75,6.985,3.5,8.89,2575.095656,206.854425,62.09665,12.44883041,1,"The Metropolitan Museum of Art, New York, NY, US",,,,,
Pierre-Étienne-Théodore Rousseau,200,French,Male,White,Not Hispanic or Latinx,A Meadow Bordered by Trees,6,2001,4,Neoclassicism and Romanticism,1840,1845,1,Oil on panel,16.375,41.5925,24.375,61.9125,4.5,11.43,7.125,18.0975,2.75,6.985,3.5,8.89,2575.095656,206.854425,62.09665,12.44883041,1,"The Metropolitan Museum of Art, New York, NY, US",,,,,
Pierre-Étienne-Théodore Rousseau,200,French,Male,White,Not Hispanic or Latinx,"Under the Birches, Evening",7,2007,4,Art in the Age of the Romanticism,1842,1843,0,Oil on wood panel,16.625,42.2275,25.375,64.4525,4.375,11.1125,6.75,17.145,7,17.78,3.5,8.89,2721.667944,190.5238125,158.0642,14.28518519,1,"Toledo Museum of Art, OH, US",,,,,
Pierre-Étienne-Théodore Rousseau,200,French,Male,White,Not Hispanic or Latinx,"Under the Birches, Evening",8,2011,4,Art in the Age of the Romanticism,1842,1843,0,Oil on wood panel,16.625,42.2275,25.375,64.4525,4.75,12.065,3.375,8.5725,6.75,17.145,3.5,8.89,2721.667944,103.4272125,152.41905,26.31481481,1,"Toledo Museum of Art, OH, US",,,,,
Piet Mondrian,201,Dutch,Male,White,Not Hispanic or Latinx,"Composition with Red, Blue, and Yellow",1,1963,4,Twentieth-Century Painting and Sculpture,1930,1930,0,Oil on canvas,20,50.8,20,50.8,6.875,17.4625,6.875,17.4625,7.75,19.685,3.25,8.255,2580.64,304.9389063,162.499675,8.462809917,1,"Kunsthaus Zurich, Zurich, Switzerland",,,,,
Piet Mondrian,201,Dutch,Male,White,Not Hispanic or Latinx,Flowering Trees,1,1963,4,Twentieth-Century Painting and Sculpture,1912,1912,0,Oil on canvas,25.5,64.77,29.5,74.93,2.625,6.6675,3.75,9.525,2.25,5.715,3.25,8.255,4853.2161,63.5079375,47.177325,76.41904762,0,"Collection G. J. Nieuwenhuizen Segaar, The Hague, NL",,,,,
Piet Mondrian,201,Dutch,Male,White,Not Hispanic or Latinx,"Composition with Red, Blue, and Yellow",1.1,1969,4,Twentieth-Century Painting and Sculpture,1930,1930,0,Oil on canvas,20,50.8,20,50.8,6.875,17.4625,6.875,17.4625,7.75,19.685,3.25,8.255,2580.64,304.9389063,162.499675,8.462809917,1,"Kunsthaus Zurich, Zurich, Switzerland",,,,,
Piet Mondrian,201,Dutch,Male,White,Not Hispanic or Latinx,Flowering Trees,1.1,1969,4,Twentieth-Century Painting and Sculpture,1912,1912,0,Oil on canvas,25.5,64.77,29.5,74.93,2.625,6.6675,3.75,9.525,2.25,5.715,3.25,8.255,4853.2161,63.5079375,47.177325,76.41904762,0,"Collection G. J. Nieuwenhuizen Segaar, The Hague, NL",,,,,
Piet Mondrian,201,Dutch,Male,White,Not Hispanic or Latinx,"Composition with Red, Blue, and Yellow",2,1977,4,Twentieth-Century Painting and Sculpture,1930,1930,0,Oil on canvas,20,50.8,20,50.8,6.875,17.4625,6.875,17.4625,6.5,16.51,3.25,8.255,2580.64,304.9389063,136.29005,8.462809917,1,"Collection Mr. and Mrs. Armand P. Bartos, New York, NY, US",,,,,
Piet Mondrian,201,Dutch,Male,White,Not Hispanic or Latinx,Flowering Trees,2,1977,4,Twentieth-Century Painting and Sculpture,1912,1912,0,Oil on canvas,25.5,64.77,37.375,94.9325,2.375,6.0325,3.375,8.5725,2.75,6.985,3.25,8.255,6148.778025,51.71360625,57.661175,118.9005848,0,"Collection G. J. Nieuwenhuizen Segaar, The Hague, NL",,,,,
Piet Mondrian,201,Dutch,Male,White,Not Hispanic or Latinx,"Composition with Red, Blue, and Yellow",3,1986,4,Twentieth-Century Painting and Sculpture,1930,1930,0,Oil on canvas,20,50.8,20,50.8,6.875,17.4625,6.875,17.4625,9,22.86,3.5,8.89,2580.64,304.9389063,203.2254,8.462809917,1,"Collection Mr. and Mrs. Armand P. Bartos, New York, NY, US",,,,,
Piet Mondrian,201,Dutch,Male,White,Not Hispanic or Latinx,"Composition with Red, Blue, and Yellow",4,1991,4,Twentieth-Century Painting  ,1930,1930,0,Oil on canvas,20,50.8,20,50.8,3.5,8.89,3.5,8.89,8.5,21.59,3.5,8.89,2580.64,79.0321,191.9351,32.65306122,1,Private Collection,,,,,
Piet Mondrian,201,Dutch,Male,White,Not Hispanic or Latinx,"Composition with Red, Blue, and Yellow",5,1995,4,Twentieth-Century Painting  ,1930,1930,0,Oil on canvas,20,50.8,20,50.8,3.5,8.89,3.5,8.89,11.5,29.21,3.5,8.89,2580.64,79.0321,259.6769,32.65306122,1,Private collection,,,,,
Piet Mondrian,201,Dutch,Male,White,Not Hispanic or Latinx,Broadway Boogie Woogie,6,2001,4,Twentieth-Century Painting  ,1942,1943,0,Oil on canvas,50,127,50,127,5.125,13.0175,5.125,13.0175,4.25,10.795,3.5,8.89,16129,169.4553063,95.96755,95.18143962,1,"The Museum of Modern Art, New York, NY, US",,,,,
Piet Mondrian,201,Dutch,Male,White,Not Hispanic or Latinx,"Composition with Red, Blue, and Yellow",6,2001,4,Twentieth-Century Painting  ,1930,1930,0,Oil on canvas,20,50.8,20,50.8,3.5,8.89,3.5,8.89,12.75,32.385,3.5,8.89,2580.64,79.0321,287.90265,32.65306122,1,Private collection,,,,,
Piet Mondrian,201,Dutch,Male,White,Not Hispanic or Latinx,"Composition with Red, Blue and Yellow",7,2007,4,Art Between the Wars,1930,1930,0,Oil on canvas,20,50.8,20,50.8,3.875,9.8425,3.875,9.8425,9,22.86,3.5,8.89,2580.64,96.87480625,203.2254,26.63891779,1,Private Collection,,,,,
Piet Mondrian,201,Dutch,Male,White,Not Hispanic or Latinx,"Composition with Red, Blue and Yellow",8,2011,4,Art Between the Wars,1930,1930,0,Oil on canvas,20.125,51.1175,20.125,51.1175,4,10.16,4,10.16,8.875,22.5425,3.5,8.89,2612.998806,103.2256,200.402825,25.31347656,1,"The Fukuoka City Bank Ltd., Japan",,,,,
Pompeo Batoni,202,Italian,Male,White,Not Hispanic or Latinx,First Lord Dundas,7,2007,4,Art in the Age of the Enlightenment,1764,1764,0,Oil on canvas,115.75,294.005,77.5,196.85,5.25,13.335,3.5,8.89,2.75,6.985,3.5,8.89,57874.88425,118.54815,62.09665,488.1972789,1,"The Marquess of Zetland, Aske Hall, N. Yorkshire",,,,,
Raoul Hausmann,203,Austrian,Male,White,Not Hispanic or Latinx,ABCD,7,2007,4,Art Between the Wars,1923,1924,0,Photomontage,16,40.64,11.25,28.575,5.625,14.2875,3.75,9.525,3.75,9.525,3.5,8.89,1161.288,136.0884375,84.67725,8.533333333,1,"Musée National d'Art Moderne, Centre Georges Pompidou, Paris, France",,,,,
Raymond Saunders,204,American,Male,Black or African American,Not Hispanic or Latinx,White Flower Black Flower,5,1995,4,Twentieth-Century Painting  ,1986,1986,0,Mixed media on canvas,79,200.66,99.75,253.365,4,10.16,5,12.7,3.25,8.255,3.5,8.89,50840.2209,129.032,73.38695,394.0125,1,Private collection,,,,,
Raymond Saunders,204,American,Male,Black or African American,Not Hispanic or Latinx,White Flower Black Flower,6,2001,4,Twentieth-Century Painting  ,1986,1986,0,Mixed media on canvas,79,200.66,115.75,294.005,3.875,9.8425,5,12.7,3,7.62,3.5,8.89,58995.0433,124.99975,67.7418,471.9612903,1,Private collection,,,,,
René Magritte,205,Belgian,Male,White,Not Hispanic or Latinx,Les Promenades d'Euclid,4,1991,4,Twentieth-Century Photography,1935,1935,0,Oil on canvas,64.125,162.8775,51.125,129.8575,4.5,11.43,3.5,8.89,1,2.54,3.5,8.89,21150.86496,101.6127,22.5806,208.1517857,0,"The Minneapolis Institute of Arts, The William Hood Dunwoody Fund",,,,,
René Magritte,205,Belgian,Male,White,Not Hispanic or Latinx,Les Promenades d'Euclid,5,1995,4,Twentieth-Century Painting  ,1935,1935,0,Oil on canvas,64.125,162.8775,51.125,129.8575,4.375,11.1125,3.375,8.5725,3,7.62,3.5,8.89,21150.86496,95.26190625,67.7418,222.0285714,1,"The Minneapolis Institute of Arts, The William Hood Dunwoody Fund",,,,,
René Magritte,205,Belgian,Male,White,Not Hispanic or Latinx,Les Promenades d'Euclid,6,2001,4,Twentieth-Century Painting  ,1955,1955,0,Oil on canvas,64.125,162.8775,51.125,129.8575,4.25,10.795,3.375,8.5725,2.75,6.985,3.5,8.89,21150.86496,92.5401375,62.09665,228.5588235,1,The Minneapolis Institute of Arts,,,,,
René Magritte,205,Belgian,Male,White,Not Hispanic or Latinx,The False Mirror,7,2007,4,Art Between the Wars,1928,1928,0,Oil on canvas,21.25,53.975,31.125,79.0575,2.5,6.35,3.625,9.2075,2.5,6.35,3.5,8.89,4267.128563,58.467625,56.4515,72.98275862,1,"Wadsworth Atheneum, Hartford, Connecticut, US",,,,,
René Magritte,205,Belgian,Male,White,Not Hispanic or Latinx,The False Mirror,8,2011,4,Art Between the Wars,1928,1928,0,Oil on canvas,21.25,53.975,31.125,79.0575,3,7.62,4.5,11.43,3,7.62,3.5,8.89,4267.128563,87.0966,67.7418,48.99305556,1,"The Museum of Modern Art, New York, NY, US",,,,,
Richard Anuszkiewicz,206,American,Male,White,Not Hispanic or Latinx,Entrance to Green,2,1977,4,Twentieth-Century Painting and Sculpture,1970,1970,0,Acrylic on canvas,108,274.32,72,182.88,10,25.4,6.625,16.8275,2.5,6.35,3.25,8.255,50167.6416,427.4185,52.41925,117.3735849,1,"Collection Sidney Janis Gallery, New York, NY, US",,,,,
Richard Anuszkiewicz,206,American,Male,White,Not Hispanic or Latinx,Entrance to Green,3,1986,4,Twentieth-Century Painting and Sculpture,1970,1970,0,Acrylic on canvas,108,274.32,72,182.88,10,25.4,6.625,16.8275,2.25,5.715,3.5,8.89,50167.6416,427.4185,50.80635,117.3735849,1,"Collection Sidney Janis Gallery, New York, NY, US",,,,,
Richard Anuszkiewicz,206,American,Male,White,Not Hispanic or Latinx,Entrance to Green,4,1991,4,Twentieth-Century Painting  ,1970,1970,0,Acrylic on canvas,108,274.32,72,182.88,5.25,13.335,3.5,8.89,3,7.62,3.5,8.89,50167.6416,118.54815,67.7418,423.1836735,1,Collection the artist,,,,,
Richard Anuszkiewicz,206,American,Male,White,Not Hispanic or Latinx,Entrance to Green,5,1995,4,Twentieth-Century Painting  ,1970,1970,0,Acrylic on canvas,108,274.32,72,182.88,5.25,13.335,3.375,8.5725,2.25,5.715,3.5,8.89,50167.6416,114.3142875,50.80635,438.8571429,1,Collection the artist,,,,,
Richard Anuszkiewicz,206,American,Male,White,Not Hispanic or Latinx,Entrance to Green,6,2001,4,Twentieth-Century Painting  ,1970,1970,0,Acrylic on canvas,108,274.32,72,182.88,5.25,13.335,3.375,8.5725,2.25,5.715,3.5,8.89,50167.6416,114.3142875,50.80635,438.8571429,1,Collection the artist,,,,,
Richard Estes,207,American,Male,White,Not Hispanic or Latinx,Food Shop,5,1995,4,Twentieth-Century Painting  ,1967,1967,0,Oil on linen,65.625,166.6875,48.5,123.19,4.5,11.43,3.5,8.89,2.75,6.985,3.5,8.89,20534.23313,101.6127,62.09665,202.0833333,1,"Museum Ludwig, Cologne, Germany",,,,,
Richard Estes,207,American,Male,White,Not Hispanic or Latinx,Food Shop,6,2001,4,Twentieth-Century Painting  ,1967,1967,0,Oil on linen,65.625,166.6875,48.5,123.19,4.5,11.43,3.375,8.5725,3.125,7.9375,3.5,8.89,20534.23313,97.983675,70.564375,209.5679012,1,"Museum Ludwig, Cologne, Germany",,,,,
Richard Hamilton,208,British,Male,White,Not Hispanic or Latinx,"Just What Is It That Makes Today's Homes So Different, So Appealing?",4,1991,4,Twentieth-Century Painting  ,1956,1956,0,Collage,10.25,26.035,9.75,24.765,3.75,9.525,3.5,8.89,3.5,8.89,3.5,8.89,644.756775,84.67725,79.0321,7.614285714,0,"Collection of Edwin Janss, Jr., CA, US",,,,,
Richard Hamilton,208,British,Male,White,Not Hispanic or Latinx,"Just What Is It That Makes Today's Homes So Different, So Appealing?",5,1995,4,Twentieth-Century Painting  ,1956,1956,0,Collage on paper,10.25,26.035,9.25,23.495,3.875,9.8425,3.75,9.525,3.75,9.525,3.5,8.89,611.692325,93.7498125,84.67725,6.524731183,1,Kunsthalle Tübingen Sammlung Zundel,,,,,
Richard Hamilton,208,British,Male,White,Not Hispanic or Latinx,"Just What Is It That Makes Today's Homes So Different, So Appealing?",6,2001,4,Twentieth-Century Painting  ,1956,1956,0,Collage on paper,10.25,26.035,9.25,23.495,3.875,9.8425,3.75,9.525,4.875,12.3825,3.5,8.89,611.692325,93.7498125,110.080425,6.524731183,1,"Kunsthalle Tübingen. Ammlung Zundel, Germany",,,,,
Richard Hamilton,208,British,Male,White,Not Hispanic or Latinx,"Just What Is It That Makes Today's Homes So Different, So Appealing?",7,2007,4,Postwar to Postmodern,1956,1956,0,Collage on paper,10.25,26.035,9.75,24.765,3.875,9.8425,3.875,9.8425,2,5.08,3.5,8.89,644.756775,96.87480625,45.1612,6.655567118,1,"Kunsthalle Tübingen. Sammlung Zendel, Germany",,,,,
Richard Hamilton,208,British,Male,White,Not Hispanic or Latinx,"Just What Is It That Makes Today's Homes So Different, So Appealing?",8,2011,4,Postwar to Postmodern,1956,1956,0,Collage on paper,10.25,26.035,9.75,24.765,4.25,10.795,4.125,10.4775,2.25,5.715,3.5,8.89,644.756775,113.1046125,50.80635,5.700534759,1,"Kunsthalle Tübingen. Sammlung Zendel, Germany",,,,,
Robert Capa,209,Hungarian-American,Male,White,Not Hispanic or Latinx,Death of a Loyalist Soldier,3,1986,4,Twentieth-Century Photography,1936,1936,0,Photograph,N/A,#VALUE!,N/A,#VALUE!,3.125,7.9375,4.5,11.43,2,5.08,3.5,8.89,#VALUE!,90.725625,45.1612,#VALUE!,0,N/A,,,,,
Robert Capa,209,Hungarian-American,Male,White,Not Hispanic or Latinx,Death of a Loyalist Soldier,4,1991,4,Twentieth-Century Photography,1936,1936,0,Photograph,N/A,#VALUE!,N/A,#VALUE!,3.125,7.9375,4.5,11.43,1.75,4.445,3.5,8.89,#VALUE!,90.725625,39.51605,#VALUE!,0,N/A,,,,,
Robert Capa,209,Hungarian-American,Male,White,Not Hispanic or Latinx,Death of a Loyalist Soldier,5,1995,4,Twentieth-Century Photography,1936,1936,0,Photograph,N/A,#VALUE!,N/A,#VALUE!,3.125,7.9375,4.5,11.43,1.875,4.7625,3.5,8.89,#VALUE!,90.725625,42.338625,#VALUE!,0,N/A,,,,,
Robert Capa,209,Hungarian-American,Male,White,Not Hispanic or Latinx,Death of a Loyalist Solder,6,2001,4,Twentieth-Century Photography,1936,1936,0,Photograph,N/A,#VALUE!,N/A,#VALUE!,3,7.62,4.5,11.43,1.75,4.445,3.5,8.89,#VALUE!,87.0966,39.51605,#VALUE!,0,N/A,,,,,
Robert Delaunay,210,French,Male,White,Not Hispanic or Latinx,Simultaneous Contrasts: Sun and Moon,5,1995,4,Twentieth-Century Painting  ,1913,1913,0,Oil on canvas,53,134.62,53,134.62,3.5,8.89,3.5,8.89,4,10.16,3.5,8.89,18122.5444,79.0321,90.3224,229.3061224,1,"The Museum of Modern Art, New York, NY, US",,,,,
Robert Delaunay,210,French,Male,White,Not Hispanic or Latinx,Simultaneous Contrasts: Sun and Moon,6,2001,4,Twentieth-Century Painting  ,1913,1913,0,Oil on canvas,53,134.62,53,134.62,3.375,8.5725,3.375,8.5725,4,10.16,3.5,8.89,18122.5444,73.48775625,90.3224,246.60631,1,"The Museum of Modern Art, New York, NY, US",,,,,
Robert Delaunay,210,French,Male,White,Not Hispanic or Latinx,Homage to Blériot,7,2007,4,Towards Abstraction: The Modernist Revolution,1914,1914,0,Tempera on canvas,98.5,250.19,99,251.46,3.875,9.8425,3.875,9.8425,5.25,13.335,3.5,8.89,62912.7774,96.87480625,118.54815,649.4235172,1,"Öffentliche Kunstsammlung Basel, Kunstmuseum, Switzerland",,,,,
Robert Delaunay,210,French,Male,White,Not Hispanic or Latinx,Homage to Blériot,8,2011,4,Towards Abstraction: The Modernist Revolution,1914,1914,0,Tempera on canvas,98.5,250.19,99,251.46,4,10.16,4,10.16,7.25,18.415,3.5,8.89,62912.7774,103.2256,163.70935,609.46875,1,"Öffentliche Kunstsammlung Basel, Kunstmuseum, Switzerland",,,,,
Robert Doisneau,211,French,Male,White,Not Hispanic or Latinx,Side Glance,3,1986,4,Twentieth-Century Photography,1953,1953,0,Gelatin-silver print,N/A,#VALUE!,N/A,#VALUE!,3.875,9.8425,3.5,8.89,1,2.54,3.5,8.89,#VALUE!,87.499825,22.5806,#VALUE!,0,N/A,,,,,
Robert Doisneau,211,French,Male,White,Not Hispanic or Latinx,Side Glance,4,1991,4,Twentieth-Century Photography,1953,1953,0,Gelatin-silver print,N/A,#VALUE!,N/A,#VALUE!,4,10.16,3.375,8.5725,1,2.54,3.5,8.89,#VALUE!,87.0966,22.5806,#VALUE!,1,N/A,,,,,
Robert Doisneau ,211,French,Male,White,Not Hispanic or Latinx,Side Glance,5,1995,4,Twentieth-Century Photography,1953,1953,0,Gelatin-silver print,N/A,#VALUE!,N/A,#VALUE!,3.875,9.8425,3.375,8.5725,1,2.54,3.5,8.89,#VALUE!,84.37483125,22.5806,#VALUE!,0,N/A,,,,,
Robert Frank,212,Swiss,Male,White,Not Hispanic or Latinx,"Santa Fe, New Mexico",3,1986,4,Twentieth-Century Photography,1955,1956,0,Gelatin-silver print,N/A,#VALUE!,N/A,#VALUE!,5,12.7,7.25,18.415,3,7.62,3.5,8.89,#VALUE!,233.8705,67.7418,#VALUE!,0,"Collection Pace-MacGill Gallery, New York, NY, US",,,,,
Robert Frank,212,Swiss,Male,White,Not Hispanic or Latinx,"Santa Fe, New Mexico",4,1991,4,Twentieth-Century Photography,1955,1956,0,Gelatin-silver print,N/A,#VALUE!,N/A,#VALUE!,4.25,10.795,6.125,15.5575,3,7.62,3.5,8.89,#VALUE!,167.9432125,67.7418,#VALUE!,0,"Collection Pace-MacGill Gallery, New York, NY, US",,,,,
Robert Frank,212,Swiss,Male,White,Not Hispanic or Latinx,"Sante Fe, New Mexico",5,1995,4,Twentieth-Century Photography,1955,1956,0,Gelatin-silver print,N/A,#VALUE!,N/A,#VALUE!,4.125,10.4775,6.125,15.5575,3,7.62,3.5,8.89,#VALUE!,163.0037063,67.7418,#VALUE!,0,"Collection Pace-MacGill Gallery, New York, NY, US",,,,,
Robert Frank,212,Swiss,Male,White,Not Hispanic or Latinx,"Santa Fe, New Mexico",6,2001,4,Twentieth-Century Photography,1955,1956,0,Gelatin-silver print,N/A,#VALUE!,N/A,#VALUE!,4.125,10.4775,6.125,15.5575,2.75,6.985,3.5,8.89,#VALUE!,163.0037063,62.09665,#VALUE!,0,"Collection PaceWildenstein Gallery, New York, NY, US",,,,,
Robert Frank,212,Swiss,Male,White,Not Hispanic or Latinx,"Drug Store, Detroit",7,2007,4,Postwar to Postmodern,1955,1955,0,Gelatin-silver print,11,27.94,14,35.56,5.375,13.6525,3.625,9.2075,6.75,17.145,3.5,8.89,993.5464,125.7053938,152.41905,7.903769046,0,"Courtesy of the Pace MacGill Gallery, New York, US",,,,,
Robert Frank,212,Swiss,Male,White,Not Hispanic or Latinx,"Drug Store, Detroit",8,2011,4,Postwar to Postmodern,1955,1955,0,Gelatin-silver print,11,27.94,14,35.56,6.125,15.5575,4,10.16,8.75,22.225,3.5,8.89,993.5464,158.0642,197.58025,6.285714286,0,"Courtesy of the Pace MacGill Gallery, New York, US",,,,,
Robert Indiana,213,American,Male,White,Not Hispanic or Latinx,The Demuth Five,1.1,1969,4,Twentieth-Century Painting and Sculpture,1963,1963,0,Oil on canvas,68,172.72,68,172.72,2.875,7.3025,2.875,7.3025,1.75,4.445,3.25,8.255,29832.1984,53.32650625,36.693475,559.4253308,0,"Collection Mr. and Mrs. Robert C. Scull, New York, NY, US",,,,,
Robert Indiana,213,American,Male,White,Not Hispanic or Latinx,The Demuth Five,2,1977,4,Twentieth-Century Painting and Sculpture,1963,1963,0,Oil on canvas,68,172.72,68,172.72,2.75,6.985,2.75,6.985,2,5.08,3.25,8.255,29832.1984,48.790225,41.9354,611.4380165,0,"Collection Mr. and Mrs. Robert C. Scull, New York, NY, US",,,,,
Robert Indiana,213,American,Male,White,Not Hispanic or Latinx,The Demuth Five,3,1986,4,Twentieth-Century Painting and Sculpture,1963,1963,0,Oil on canvas,68,172.72,68,172.72,2,5.08,2,5.08,2.25,5.715,3.5,8.89,29832.1984,25.8064,50.80635,1156,0,"Collection Mr. and Mrs. Robert C. Scull, New York, NY, US",,,,,
Robert Indiana,213,American,Male,White,Not Hispanic or Latinx,The Demuth Five,4,1991,4,Twentieth-Century Painting  ,1963,1963,0,Oil on composition board,63,160.02,63,160.02,2,5.08,2,5.08,2.25,5.715,3.5,8.89,25606.4004,25.8064,50.80635,992.25,0,"Collection Mr. and Mrs. Robert C. Scull, New York, NY, US",,,,,
Romare Bearden,214,American,Male,Black or African American,Not Hispanic or Latinx,The Prevalence of Ritual: Baptism,5,1995,4,Twentieth-Century Painting  ,1964,1964,0,"Collage of photochemical reproduction, synthetic polymer, and pencil on paperboard",,0,,0,3.875,9.8425,5.125,13.0175,4,10.16,3.5,8.89,0,128.1247438,90.3224,0,1,"Hirshhorn Museum and Sculpture Garden, Smithsonian Institution, Washington, DC, US",,,,,
Romare Bearden,214,American,Male,Black or African American,Not Hispanic or Latinx,The Prevalence of Ritual: Baptism,6,2001,4,Twentieth-Century Painting  ,1964,1964,0,"Collage of photochemical reproduction, synthetic polymer, and pencil on paperboard",9.125,23.1775,12,30.48,3.75,9.525,5,12.7,4,10.16,3.5,8.89,706.4502,120.9675,90.3224,5.84,1,"Hirshhorn Museum and Sculpture Garden, Smithsonian Institution, Washington, DC, US",,,,,
Romare Bearden,214,American,Male,Black or African American,Not Hispanic or Latinx,The Prevalence of Ritual: Baptism,7,2007,4,Postwar to Postmodern,1964,1964,0,"Collage of photochemical reproduction, synthetic polymer, and pencil on paperboard",9.125,23.1775,12,30.48,4.5,11.43,6,15.24,5,12.7,3.5,8.89,706.4502,174.1932,112.903,4.055555556,1,"Hirshhorn Museum and Sculpture Garden, Smithsonian Institution, Washington, DC.",,,,,
Romare Bearden,214,American,Male,Black or African American,Not Hispanic or Latinx,The Prevalence of Ritual: Baptism,8,2011,4,Postwar to Postmodern,1964,1964,0,"Collage of photochemical reproduction, synthetic polymer, and pencil on paperboard",9.125,23.1775,12,30.48,5.25,13.335,7,17.78,5.25,13.335,3.5,8.89,706.4502,237.0963,118.54815,2.979591837,1,"Hirshhorn Museum and Sculpture Garden, Smithsonian Institution, Washington, DC.",,,,,
